1.208026170083144946e+00,-2.731288847515354057e-01,8.942987249643331582e-01,-1.263511525496651355e+00
2.480011173609308894e+00,-4.219207626167714720e-01,-6.413774007998843674e-01,-1.283762157638042023e+00,1.480674054037856679e+00,-1.439552095143984189e+00
-1.504230364832455091e+00,2.523076604585004823e+00,-6.154682532703681375e-01,9.159856879490856363e-01,-1.261021917340817700e+00
-7.473172148651631153e-01,8.582746422091401817e-01,1.354804829294811164e+00,-9.932687841033880360e-01
-9.938270651479474083e+00,1.545166909578668424e+01,1.904650378361840879e+01,-2.583254716981157983e+01
